text,label
"""Perceval le Gallois"" est un film d'une délicatesse extrême qui, en misant tout sur l'artificialité, parvient justement à faire oublier que tout le décor est factice. En effet, les châteaux, plaines, forêts ou plages n'ont absolument rien de réel, et pourtant l'horizon paraît très vite à une distance infinie – alors qu'il est seulement peint sur les murs. Le film agit ainsi comme un trompe-l’œil, rendant même parfaitement naturels ses dialogues très littéraires. Il faut dire que la fraîcheur des acteurs y est pour beaucoup, à commencer par Fabrice Luchini qui incarne un chevalier d'une naïveté admirable. Éric Rohmer est décidément très talentueux, lui qui navigue constamment à la frontière de la fadeur sans jamais la traverser. Ainsi, il est facile de se laisser entraîner par les dialogues galants, les joutes verbales ou les chants des troubadours. Il filme même une séquence proprement terrifiante, qui pourrait être ridicule si elle était vue en dehors du film mais possède ici une véritable aura cauchemardesque : l'apparition de la Lance Qui Saigne puis du Graal, scène à première vue plate et qui se révèle pourtant obsédante. La venue de la Demoiselle hideuse, qui suit immédiatement, ne fait que confirmer ce sentiment d'horreur pétrifiante.",1
"Pourquoi les films originaux Netflix nous déçoivent à coup sûr ? Parce qu’il n’y a jamais de fond ni d’originalité à leurs scénarios déjà revisités maintes fois et à de bien meilleurs niveaux. Ici, on se rend vite compte de l’instabilité de l’histoire passé outre la mise en apocalypse assez réussie au départ mais qui très vite part dans une histoire sans queue ni tête. Aucune explication sur nos interrogations les plus basiques qui se font de plus en plus nombreuses à fur et à mesure du film... un échec cuisant bref un film Netflix",0
"Super navet, grossier et sans aucune histoire, la morale rien, et Will Smith (quel honte de jouer dans un tel film[il font bien faire une erreur de jeunesse] en plus il est handicapé et on le voie ke 2min dans le film lui ki tenè le second rôle",0
Extra par rapport au 1 (a voir),1
"Les émois d'une jeune adolescente, narrée entre dialogues ennuyeux et pointe d'érotisme, font qu'il est dur d'accrocher réellement. plutot fade.",0
"Avec Jason Reitman, vous avez une chance sur deux de tomber sur un bon film. Il y a les très bons ""thank you for smoking"", ""juno"" et dernièrement ""Last days of summer"", et d'un autre coté les très décevants ""in the air"" et ""young adult""... que vient donc rejoindre ce nouveau film. Un film sans intérêt donc, autour du puritanisme américain et de cette difficulté à parler sexualité, le tout par le spectre des nouvelles technologies qui facilitent l’accès à la pornographie... En soi l'idée n'était pas mauvaise, mais jamais le scénario ne parvient à convaincre tant il est basique, traversé par des personnages trop caricaturaux et apathiques pour être touchants. On est juste surpris par l'aspect finalement très vieillot du discours général, et le manque d'idées autour d'un sujet pourtant universel. Réellement sans intérêt et terriblement ennuyeux.",0
"L'excellente chanson disco qui porte le même titre que le film est sans conteste le très gros point fort de cette oeuvre très vite oubliable. Généralement le risque avec un film d'une durée normale avec beaucoup de personnages c'est que ça s'éparpille très facilement et qu'on n'a pas le temps de s'attacher à au moins un des personnages. ""Car Wash"" souffre donc inévitablement de ce défaut. Résultat, on ne peut pas dire qu'on regarde l'ensemble d'un oeil passionné même si quelques situations parviennent à décrocher quelques sourires et un ou deux rires. Parfois sympa mais tout à fait dispensable.",0
"Un mauvais film !! Le scénario est nul !! Les acteurs surtout Jérémie Elkaïm sont mauvais ou peut être mal dirigés, les dialogues sont nuls, la photographie idem !! Il ne suffit pas de tourner dans une forêt et dans le noir pour créer une atmosphère !!! Ce film n'a aucun sens et le twist final le démontre bien !! On ne comprend rien !! On ne sait pas ou le réalisateur veut nous amener ni même ce qu'il veut nous dire !!! C'est quoi l'histoire ? Un film fantastique ? Sérieusement ? Bref un ennui total, il y a encore du chemin à parcourir pour égaler les américains mais je crois que certains français y parviennent ! Gilles Marchand il faudra faire mieux pour me convaincre la prochaine fois ! C'était bien tenté mais je trouve que c'est raté !",0
"Une tragédie authentique. Elle ne donne malheureusement pas le grand film que Meurtre à Alcatraz aurait dû être. Le film se concentre sur l'opposition entre l'avocat arriviste et le détenu à la vie brisée. Ce n'était pas forcément une bonne idée. Conventionnelle, la réalisation le bride à un niveau médiocre.",0
"Super film avec des acteurs plus que connus.La thème se porte autour de la danse mais pas uniquement. Les deux protagonistes vont ramer avant de se rapprocher.Entre préjugés,jalousie,histoire familiale nous sommes entrainés dans ce film très rapidement. Le de ce film c'est sans surprise la magnifique BO qui l'accompagne.",1
"Un film vraiment pas comme les autres : un humour doux-amer et en même temps doux-dingue, des situations graves désamorcées par le rire ou un brin de fantastique, des paysages urbains qui cèdent soudain la place à la majesté des extérieurs pyrénéens... C'est français, mais c'est en même temps très singulier, décalé, dépaysant... et porté par un duo d'acteurs géniaux : Podalydès égal à lui-même et parfaitement à l'aise dans un rôle taillé sur mesure, et Matthieu Demy que l'on redécouvre avec un immense plaisir dans un registre où on l'avait peu vu évoluer (un type viril, amoché, un peu connard et prétentieux, mais toujours touchant) et où il donne la mesure de son talent ! Ajoutez à ça deux scènes d'anthologie dont il vaut mieux ne pas parler pour ne pas les spoiler - mais les autres critiques du site ont déjà vendu la mèche avec les mots clefs ""cambriolage"" et ""ours"" - et vous avez un film plein de charme et de surprises. C'est un cliché mais autant l'assumer : Les Conquérants c'est un réel plaisir, et un grande bouffée d'air frais dans cette rentrée morose ! Chapeau !",1
"Un documentaire remarquable de la part de Francesca Comencini : choix des images, montage, interview de la mère de Carlo Giuliani, une femme exceptionnelle, d'une grande dignité face au drame atroce qu'elle a vécu.",1
"J'ai vu un film... que j'ai particulièrement aimé car pour un film qui mêle thriller, suspens, horreur... les doses sont parfaites pour satisfaire tout spectateur un peu exigeant..Kevin Bacon fait partie également des comédiens pour lesquels j'ai un petit faible et là, je le trouve particulièrement intéressant. On est pris dans une histoire qui nous embarque puissamment dans le délire d'un personnage... qu'on suit avec délectation dans les méandres de son cerveau (mais pas que...). Le film est d'une grande inventivité et démontre une grande qualité dans la réalisation pour montrer la folie d'un personnage. Point fort de ce film, c'est bien sûr l'histoire et la montée en puissance de la narration dramatique, avec qq accélérations pour donner une pointe d'adrénaline qui arrivent pour booster l'intensité. A voir pour se laisser surprendre...",1
"Un film comme on en manque de nos jours, violent, dur, mais tellement bien mis en scène et scénarisé que l'on se doit de lui pardonner ses quelques minimes défauts. Culte.",1
"Une comédie dramatique à la fois douce et violente, magistralement mise en scène et interprétée.",1
"J'aime beaucoup les slashers mais celui là est vraiment pas terrible, il est prévisible et tellement déjà vu (même déjà à l'époque je pense) que j'ai pas accroché au film je me suis pas mal ennuyé. Le casting féminin est intéressant mais on peut pas dire que l'ensemble des acteurs soit très inspirés ici puis comme d'habitude on retrouve des personnages avec des réactions débiles.",0
"Et oui, nous aussi on est capable de faire des navets en faisant un film qui ne repose que sur les sk.etchs d'un humoriste, le tout en cherchant juste à engranger le fl.ouz. Dujardin trouvait que ses pastilles de Brice se partageaient sur le net et se chopaient facilement, puis ça rapportait pas assez. Du coup voilà son pitch, histoire de toucher des roy.alties et de cadenasser son perso. J'aurais pu comprendre si ce personnage était vraiment nickel et profond mais là, un surfeur de Nice, quelle cagole. Comme c'est une comédie française on ne rigole pas, histoire de bien massacrer le truc on a des chansons minables à des moments irréalistesouais faut savoir que pour échapper aux flics chanter ça marche pas, The Mask y arrive parce qu'il les manipule par magie, l'humour n'est pas trop là ou juste quand Brice reprend des bouts de ses sk.etchs, la mise en scène est un patchwork infâme et on s'ennuie pour de bon. Une belle réussite à n'en pas douter.",0
Quelques lenteurs mais bon esprit nostalgie / comique . Très fidèle dans l’evoction Des sports d’hiver,1
"Un film chorale superbement réussi car l'exercice n'est jamais facile à réaliser , l'assassinat de Robert Kennedy sert de catalyseur à l'entremêlement de chaque histoire , c'est un grand moment de cinéma.",1
"C'est sa famille et le milieu dans lequel Jean-Claude Lauzon a grandi mais ce dernier a ajoutè de gros mensonges dans ""Lèolo"". Le rèalisateur canadien, issu comme son hèros des quartiers pauvres de Montrèal, s'est inspirè de textes ècrits durant son enfance pour cette plongèe cradingue dans le monde imaginaire d'un gamin menacè par la folie de ses proches! Entourè de parents maniaques du laxatif, d'un frère obsèdè de culturisme ou d'une soeur èpileptique, l'enfant s'invente une histoire d'amour avec sa jeune voisine sicilienne! Souvent repoussante, cette èchapèe imaginaire d'un gamin quèbècois cernè par une famille de fêlès est une oeuvre rebutante ou tendre selon son humeur avec des scènes marquantes (les ongles de pied, la pendaison, le chatte violèe par un mioche zoophile...). C'est un film qui essaie d'accommoder les situations à la noirceur choquante d'un drame à celle d'une comèdie poètique! L'interdiction aux moins de 16 ans est en tout cas totalement justifièe où Lèolo est la « malheureuse » victime de ce film dèrangeant et misèrabiliste...",0
